han_ji,chu_im,freq,siann,un, tiau ,old_chu_im,sni_siann,sni_un
蒲,poo5,,p,oo,5,pou5,邊,沽
莆,poo5,,p,oo,5,pou5,邊,沽
葡,poo5,,p,oo,5,pou5,邊,沽
匍,poo5,,p,oo,5,pou5,邊,沽
捕,poo5,,p,oo,5,pou5,邊,沽
𢼹,poo5,,p,oo,5,pou5,邊,沽
酺,poo5,,p,oo,5,pou5,邊,沽
逋,poo5,,p,oo,5,pou5,邊,沽
餔,poo5,,p,oo,5,pou5,邊,沽
裒,poo5,,p,oo,5,pou5,邊,沽
𧝘,poo5,,p,oo,5,pou5,邊,沽
抔,poo5,,p,oo,5,pou5,邊,沽
苞,poo5,,p,oo,5,pou5,邊,沽
糊,koo5,,k,oo,5,kou5,求,沽
𪍒,koo5,0.01,k,oo,5,kou5,求,沽
瘔,khoo5,,kh,oo,5,khou5,去,沽
㾰,khoo5,,kh,oo,5,khou5,去,沽
芤,khoo5,,kh,oo,5,khou5,去,沽
圖,too5,,t,oo,5,tou5,地,沽
梌,too5,,t,oo,5,tou5,地,沽
涂,too5,,t,oo,5,tou5,地,沽
荼,too5,,t,oo,5,tou5,地,沽
途,too5,,t,oo,5,tou5,地,沽
酴,too5,,t,oo,5,tou5,地,沽
屠,too5,,t,oo,5,tou5,地,沽
塗,too5,,t,oo,5,tou5,地,沽
瘏,too5,,t,oo,5,tou5,地,沽
投,too5,,t,oo,5,tou5,地,沽
骰,too5,,t,oo,5,tou5,地,沽
徒,too5,,t,oo,5,tou5,地,沽
啚,too5,,t,oo,5,tou5,地,沽
𪜱,too5,,t,oo,5,tou5,地,沽
菩,phoo5,,ph,oo,5,phou5,頗,沽
頭,thoo5,,th,oo,5,thou5,他,沽
齟,tsoo5,,ts,oo,5,tsou5,曾,沽
謀,boo5,,b,oo,5,bou5,門,沽
謨,boo5,,b,oo,5,bou5,門,沽
侔,boo5,,b,oo,5,bou5,門,沽
牟,boo5,,b,oo,5,bou5,門,沽
眸,boo5,,b,oo,5,bou5,門,沽
䏬,boo5,,b,oo,5,bou5,門,沽
膜,boo5,,b,oo,5,bou5,門,沽
模,boo5,,b,oo,5,bou5,門,沽
嫫,boo5,,b,oo,5,bou5,門,沽
摸,boo5,,b,oo,5,bou5,門,沽
摹,boo5,,b,oo,5,bou5,門,沽
漠,boo5,,b,oo,5,bou5,門,沽
蟊,boo5,,b,oo,5,bou5,門,沽
麰,boo5,,b,oo,5,bou5,門,沽
吾,goo5,,g,oo,5,gou5,語,沽
浯,goo5,,g,oo,5,gou5,語,沽
梧,goo5,,g,oo,5,gou5,語,沽
珸,goo5,,g,oo,5,gou5,語,沽
䓊,goo5,,g,oo,5,gou5,語,沽
鯃,goo5,,g,oo,5,gou5,語,沽
𩶭,goo5,,g,oo,5,gou5,語,沽
鼯,goo5,,g,oo,5,gou5,語,沽
吳,goo5,,g,oo,5,gou5,語,沽
蜈,goo5,,g,oo,5,gou5,語,沽
侯,hoo5,,h,oo,5,hou5,喜,沽
矦,hoo5,0.01,h,oo,5,hou5,喜,沽
喉,hoo5,,h,oo,5,hou5,喜,沽
猴,hoo5,,h,oo,5,hou5,喜,沽
篌,hoo5,,h,oo,5,hou5,喜,沽
糇,hoo5,,h,oo,5,hou5,喜,沽
餱,hoo5,,h,oo,5,hou5,喜,沽
鍭,hoo5,,h,oo,5,hou5,喜,沽
壺,hoo5,,h,oo,5,hou5,喜,沽
湖,hoo5,,h,oo,5,hou5,喜,沽
瑚,hoo5,,h,oo,5,hou5,喜,沽
猢,hoo5,,h,oo,5,hou5,喜,沽
蝴,hoo5,,h,oo,5,hou5,喜,沽
餬,hoo5,,h,oo,5,hou5,喜,沽
鶘,hoo5,,h,oo,5,hou5,喜,沽
狐,hoo5,,h,oo,5,hou5,喜,沽
弧,hoo5,,h,oo,5,hou5,喜,沽
瓠,hoo5,,h,oo,5,hou5,喜,沽
鬍,hoo5,,h,oo,5,hou5,喜,沽
路,loo7,,l,oo,7,lou7,柳,沽
潞,loo7,,l,oo,7,lou7,柳,沽
璐,loo7,,l,oo,7,lou7,柳,沽
露,loo7,,l,oo,7,lou7,柳,沽
鷺,loo7,,l,oo,7,lou7,柳,沽
蕗,loo7,,l,oo,7,lou7,柳,沽
賂,loo7,,l,oo,7,lou7,柳,沽
輅,loo7,,l,oo,7,lou7,柳,沽
漏,loo7,,l,oo,7,lou7,柳,沽
瘺,loo7,,l,oo,7,lou7,柳,沽
陋,loo7,,l,oo,7,lou7,柳,沽
弩,loo7,,l,oo,7,lou7,柳,沽
滷,loo7,,l,oo,7,lou7,柳,沽
僂,loo7,,l,oo,7,lou7,柳,沽
步,poo7,,p,oo,7,pou7,邊,沽
歩,poo7,,p,oo,7,pou7,邊,沽
𧌂,poo7,,p,oo,7,pou7,邊,沽
埠,poo7,,p,oo,7,pou7,邊,沽
勏,poo7,,p,oo,7,pou7,邊,沽
篰,poo7,,p,oo,7,pou7,邊,沽
部,poo7,,p,oo,7,pou7,邊,沽
哺,poo7,,p,oo,7,pou7,邊,沽
捕,poo7,,p,oo,7,pou7,邊,沽
餔,poo7,,p,oo,7,pou7,邊,沽
怙,koo7,,k,oo,7,kou7,求,沽
𢛅,koo7,,k,oo,7,kou7,求,沽
詁,koo7,,k,oo,7,kou7,求,沽
豆,too7,,t,oo,7,tou7,地,沽
荳,too7,,t,oo,7,tou7,地,沽
痘,too7,,t,oo,7,tou7,地,沽
逗,too7,,t,oo,7,tou7,地,沽
脰,too7,,t,oo,7,tou7,地,沽
度,too7,,t,oo,7,tou7,地,沽
渡,too7,,t,oo,7,tou7,地,沽
𡍨,too7,,t,oo,7,tou7,地,沽
鍍,too7,,t,oo,7,tou7,地,沽
土,too7,0.01,t,oo,7,tou7,地,沽
杜,too7,,t,oo,7,tou7,地,沽
肚,too7,,t,oo,7,tou7,地,沽
荰,too7,,t,oo,7,tou7,地,沽
䲧,too7,,t,oo,7,tou7,地,沽
讀,too7,,t,oo,7,tou7,地,沽
竇,too7,,t,oo,7,tou7,地,沽
簿,phoo7,,ph,oo,7,phou7,頗,沽
祚,tsoo7,,ts,oo,7,tsou7,曾,沽
驟,tsoo7,,ts,oo,7,tsou7,曾,沽
助,tsoo7,,ts,oo,7,tsou7,曾,沽
戊,boo7,,b,oo,7,bou7,門,沽
茂,boo7,,b,oo,7,bou7,門,沽
懋,boo7,,b,oo,7,bou7,門,沽
𠊮,boo7,,b,oo,7,bou7,門,沽
獓,boo7,,b,oo,7,bou7,門,沽
募,boo7,,b,oo,7,bou7,門,沽
墓,boo7,,b,oo,7,bou7,門,沽
幕,boo7,,b,oo,7,bou7,門,沽
幙,boo7,0.01,b,oo,7,bou7,門,沽
慕,boo7,,b,oo,7,bou7,門,沽
暮,boo7,,b,oo,7,bou7,門,沽
莫,boo7,0.01,b,oo,7,bou7,門,沽
貿,boo7,,b,oo,7,bou7,門,沽
悟,goo7,,g,oo,7,gou7,語,沽
晤,goo7,,g,oo,7,gou7,語,沽
寤,goo7,,g,oo,7,gou7,語,沽
俉,goo7,,g,oo,7,gou7,語,沽
悞,goo7,,g,oo,7,gou7,語,沽
誤,goo7,,g,oo,7,gou7,語,沽
后,hoo7,,h,oo,7,hou7,喜,沽
後,hoo7,,h,oo,7,hou7,喜,沽
乎,hoo7,,h,oo,7,hou7,喜,沽
互,hoo7,,h,oo,7,hou7,喜,沽
沍,hoo7,,h,oo,7,hou7,喜,沽
楛,hoo7,,h,oo,7,hou7,喜,沽
戶,hoo7,,h,oo,7,hou7,喜,沽
逅,hoo7,,h,oo,7,hou7,喜,沽
扈,hoo7,,h,oo,7,hou7,喜,沽
槴,hoo7,,h,oo,7,hou7,喜,沽
護,hoo7,,h,oo,7,hou7,喜,沽
濩,hoo7,,h,oo,7,hou7,喜,沽
矱,hoo7,,h,oo,7,hou7,喜,沽
蠖,hoo7,,h,oo,7,hou7,喜,沽
穫,hoo7,,h,oo,7,hou7,喜,沽
鑊,hoo7,,h,oo,7,hou7,喜,沽
厚,hoo7,,h,oo,7,hou7,喜,沽
候,hoo7,,h,oo,7,hou7,喜,沽
𠋫,hoo7,0.01,h,oo,7,hou7,喜,沽
䞀,hoo7,,h,oo,7,hou7,喜,沽
祜,hoo7,,h,oo,7,hou7,喜,沽
㾭,liau1,,l,iau,1,liau1,柳,嬌
㟽,piau1,,p,iau,1,piau1,邊,嬌
臕,piau1,,p,iau,1,piau1,邊,嬌
標,piau1,,p,iau,1,piau1,邊,嬌
嬌,kiau1,,k,iau,1,kiau1,求,嬌
憍,kiau1,,k,iau,1,kiau1,求,嬌
驕,kiau1,,k,iau,1,kiau1,求,嬌
簥,kiau1,,k,iau,1,kiau1,求,嬌
僥,kiau1,,k,iau,1,kiau1,求,嬌
嘄,kiau1,,k,iau,1,kiau1,求,嬌
橇,khiau1,,kh,iau,1,khiau1,去,嬌
撬,khiau1,,kh,iau,1,khiau1,去,嬌
𢿣,khiau1,,kh,iau,1,khiau1,去,嬌
蹺,khiau1,,kh,iau,1,khiau1,去,嬌
蹻,khiau1,,kh,iau,1,khiau1,去,嬌
嶠,khiau1,0.01,kh,iau,1,khiau1,去,嬌
嘺,khiau1,,kh,iau,1,khiau1,去,嬌
朝,tiau1,,t,iau,1,tiau1,地,嬌
彫,tiau1,,t,iau,1,tiau1,地,嬌
凋,tiau1,,t,iau,1,tiau1,地,嬌
雕,tiau1,,t,iau,1,tiau1,地,嬌
琱,tiau1,,t,iau,1,tiau1,地,嬌
刁,tiau1,,t,iau,1,tiau1,地,嬌
𩾒,tiau1,,t,iau,1,tiau1,地,嬌
鳭,tiau1,,t,iau,1,tiau1,地,嬌
貂,tiau1,,t,iau,1,tiau1,地,嬌
鼦,tiau1,,t,iau,1,tiau1,地,嬌
儦,phiau1,,ph,iau,1,phiau1,頗,嬌
瀌,phiau1,,ph,iau,1,phiau1,頗,嬌
麃,phiau1,,ph,iau,1,phiau1,頗,嬌
鑣,phiau1,,ph,iau,1,phiau1,頗,嬌
鏢,phiau1,0.01,ph,iau,1,phiau1,頗,嬌
穮,phiau1,,ph,iau,1,phiau1,頗,嬌
猋,phiau1,,ph,iau,1,phiau1,頗,嬌
摽,phiau1,,ph,iau,1,phiau1,頗,嬌
漂,phiau1,,ph,iau,1,phiau1,頗,嬌
熛,phiau1,,ph,iau,1,phiau1,頗,嬌
縹,phiau1,,ph,iau,1,phiau1,頗,嬌
飄,phiau1,,ph,iau,1,phiau1,頗,嬌
飃,phiau1,0.01,ph,iau,1,phiau1,頗,嬌
飆,phiau1,,ph,iau,1,phiau1,頗,嬌
飇,phiau1,0.01,ph,iau,1,phiau1,頗,嬌
螵,phiau1,,ph,iau,1,phiau1,頗,嬌
杓,phiau1,,ph,iau,1,phiau1,頗,嬌
魒,phiau1,,ph,iau,1,phiau1,頗,嬌
翲,phiau1,,ph,iau,1,phiau1,頗,嬌
瞟,phiau1,,ph,iau,1,phiau1,頗,嬌
勡,phiau1,,ph,iau,1,phiau1,頗,嬌
慓,phiau1,,ph,iau,1,phiau1,頗,嬌
佻,thiau1,,th,iau,1,thiau1,他,嬌
恌,thiau1,0.01,th,iau,1,thiau1,他,嬌
祧,thiau1,,th,iau,1,thiau1,他,嬌
挑,thiau1,,th,iau,1,thiau1,他,嬌
刁,thiau1,,th,iau,1,thiau1,他,嬌
忉,thiau1,,th,iau,1,thiau1,他,嬌
弨,thiau1,,th,iau,1,thiau1,他,嬌
超,thiau1,,th,iau,1,thiau1,他,嬌
祒,thiau1,,th,iau,1,thiau1,他,嬌
焦,tsiau1,,ts,iau,1,tsiau1,曾,嬌
蕉,tsiau1,,ts,iau,1,tsiau1,曾,嬌
瞧,tsiau1,,ts,iau,1,tsiau1,曾,嬌
膲,tsiau1,,ts,iau,1,tsiau1,曾,嬌
僬,tsiau1,,ts,iau,1,tsiau1,曾,嬌
嶕,tsiau1,,ts,iau,1,tsiau1,曾,嬌
椒,tsiau1,,ts,iau,1,tsiau1,曾,嬌
招,tsiau1,,ts,iau,1,tsiau1,曾,嬌
昭,tsiau1,,ts,iau,1,tsiau1,曾,嬌
巶,tsiau1,0.01,ts,iau,1,tsiau1,曾,嬌
炤,tsiau1,,ts,iau,1,tsiau1,曾,嬌
釗,tsiau1,,ts,iau,1,tsiau1,曾,嬌
消,siau1,,s,iau,1,siau1,時,嬌
俏,siau1,,s,iau,1,siau1,時,嬌
綃,siau1,,s,iau,1,siau1,時,嬌
宵,siau1,,s,iau,1,siau1,時,嬌
痟,siau1,,s,iau,1,siau1,時,嬌
𢈭,siau1,0.01,s,iau,1,siau1,時,嬌
霄,siau1,,s,iau,1,siau1,時,嬌
踃,siau1,,s,iau,1,siau1,時,嬌
逍,siau1,,s,iau,1,siau1,時,嬌
蛸,siau1,,s,iau,1,siau1,時,嬌
銷,siau1,,s,iau,1,siau1,時,嬌
魈,siau1,,s,iau,1,siau1,時,嬌
硝,siau1,,s,iau,1,siau1,時,嬌
焇,siau1,,s,iau,1,siau1,時,嬌
彇,siau1,,s,iau,1,siau1,時,嬌
潚,siau1,,s,iau,1,siau1,時,嬌
簫,siau1,,s,iau,1,siau1,時,嬌
蕭,siau1,,s,iau,1,siau1,時,嬌
翛,siau1,,s,iau,1,siau1,時,嬌
燒,siau1,,s,iau,1,siau1,時,嬌
稍,siau1,,s,iau,1,siau1,時,嬌
夭,qiau1,,q,iau,1,iau1,英,嬌
妖,qiau1,,q,iau,1,iau1,英,嬌
祅,qiau1,,q,iau,1,iau1,英,嬌
幺,qiau1,,q,iau,1,iau1,英,嬌
么,qiau1,,q,iau,1,iau1,英,嬌
要,qiau1,,q,iau,1,iau1,英,嬌
喓,qiau1,,q,iau,1,iau1,英,嬌
腰,qiau1,,q,iau,1,iau1,英,嬌
䙅,qiau1,,q,iau,1,iau1,英,嬌
葽,qiau1,,q,iau,1,iau1,英,嬌
鍫,tshiau1,,tsh,iau,1,tshiau1,出,嬌
鍬,tshiau1,,tsh,iau,1,tshiau1,出,嬌
儌,hiau1,,h,iau,1,hiau1,喜,嬌
憿,hiau1,0.01,h,iau,1,hiau1,喜,嬌
徼,hiau1,,h,iau,1,hiau1,喜,嬌
獥,hiau1,,h,iau,1,hiau1,喜,嬌
噭,hiau1,,h,iau,1,hiau1,喜,嬌
邀,hiau1,,h,iau,1,hiau1,喜,嬌
呺,hiau1,,h,iau,1,hiau1,喜,嬌
嘵,hiau1,,h,iau,1,hiau1,喜,嬌
枵,hiau1,,h,iau,1,hiau1,喜,嬌
鴞,hiau1,,h,iau,1,hiau1,喜,嬌
𠑪,hiau1,,h,iau,1,hiau1,喜,嬌
梟,hiau1,,h,iau,1,hiau1,喜,嬌
𥄉,hiau1,,h,iau,1,hiau1,喜,嬌
県,hiau1,0.01,h,iau,1,hiau1,喜,嬌
囂,hiau1,,h,iau,1,hiau1,喜,嬌
𠾅,hiau1,,h,iau,1,hiau1,喜,嬌
驍,hiau1,,h,iau,1,hiau1,喜,嬌
嫋,hiau1,,h,iau,1,hiau1,喜,嬌
了,liau2,,l,iau,2,liau2,柳,嬌
嫋,liau2,,l,iau,2,liau2,柳,嬌
蓼,liau2,,l,iau,2,liau2,柳,嬌
嫽,liau2,,l,iau,2,liau2,柳,嬌
撩,liau2,,l,iau,2,liau2,柳,嬌
憭,liau2,,l,iau,2,liau2,柳,嬌
瞭,liau2,,l,iau,2,liau2,柳,嬌
繚,liau2,,l,iau,2,liau2,柳,嬌
表,piau2,,p,iau,2,piau2,邊,嬌
婊,piau2,,p,iau,2,piau2,邊,嬌
殍,piau2,,p,iau,2,piau2,邊,嬌
莩,piau2,,p,iau,2,piau2,邊,嬌
㟽,piau2,,p,iau,2,piau2,邊,嬌
摽,piau2,,p,iau,2,piau2,邊,嬌
𢷋,piau2,0.01,p,iau,2,piau2,邊,嬌
皎,kiau2,,k,iau,2,kiau2,求,嬌
矯,kiau2,,k,iau,2,kiau2,求,嬌
蹻,kiau2,,k,iau,2,kiau2,求,嬌
攪,kiau2,,k,iau,2,kiau2,求,嬌
灚,kiau2,,k,iau,2,kiau2,求,嬌
繳,kiau2,,k,iau,2,kiau2,求,嬌
儌,kiau2,,k,iau,2,kiau2,求,嬌
曒,kiau2,,k,iau,2,kiau2,求,嬌
皦,kiau2,,k,iau,2,kiau2,求,嬌
噭,kiau2,,k,iau,2,kiau2,求,嬌
髜,khiau2,,kh,iau,2,khiau2,去,嬌
𠌵,tiau2,,t,iau,2,tiau2,地,嬌
䄪,tiau2,,t,iau,2,tiau2,地,嬌
𢁕,tiau2,,t,iau,2,tiau2,地,嬌
㒛,tiau2,,t,iau,2,tiau2,地,嬌
剽,phiau2,,ph,iau,2,phiau2,頗,嬌
皫,phiau2,,ph,iau,2,phiau2,頗,嬌
窕,thiau2,,th,iau,2,thiau2,他,嬌
挑,thiau2,,th,iau,2,thiau2,他,嬌
掉,thiau2,,th,iau,2,thiau2,他,嬌
巐,thiau2,,th,iau,2,thiau2,他,嬌
誂,thiau2,,th,iau,2,thiau2,他,嬌
𠻩,thiau2,0.01,th,iau,2,thiau2,他,嬌
沼,tsiau2,,ts,iau,2,tsiau2,曾,嬌
爪,jiau2,,j,iau,2,jiau2,入,嬌
抓,jiau2,,j,iau,2,jiau2,入,嬌
擾,jiau2,,j,iau,2,jiau2,入,嬌
繞,jiau2,,j,iau,2,jiau2,入,嬌
遶,jiau2,0.01,j,iau,2,jiau2,入,嬌
小,siau2,,s,iau,2,siau2,時,嬌
少,siau2,,s,iau,2,siau2,時,嬌
篠,siau2,,s,iau,2,siau2,時,嬌
嬲,siau2,,s,iau,2,siau2,時,嬌
夭,qiau2,,q,iau,2,iau2,英,嬌
殀,qiau2,,q,iau,2,iau2,英,嬌
舀,qiau2,,q,iau,2,iau2,英,嬌
窈,qiau2,,q,iau,2,iau2,英,嬌
鷕,qiau2,,q,iau,2,iau2,英,嬌
𩈏,qiau2,,q,iau,2,iau2,英,嬌
穾,qiau2,,q,iau,2,iau2,英,嬌
偠,qiau2,,q,iau,2,iau2,英,嬌
仸,qiau2,,q,iau,2,iau2,英,嬌
渺,biau2,,b,iau,2,biau2,門,嬌
緲,biau2,,b,iau,2,biau2,門,嬌
淼,biau2,,b,iau,2,biau2,門,嬌
杳,biau2,,b,iau,2,biau2,門,嬌
邈,biau2,,b,iau,2,biau2,門,嬌
窔,biau2,,b,iau,2,biau2,門,嬌
皛,biau2,,b,iau,2,biau2,門,嬌
窅,biau2,,b,iau,2,biau2,門,嬌
㴭,biau2,,b,iau,2,biau2,門,嬌
眇,biau2,,b,iau,2,biau2,門,嬌
杪,biau2,,b,iau,2,biau2,門,嬌
秒,biau2,,b,iau,2,biau2,門,嬌
藐,biau2,,b,iau,2,biau2,門,嬌
龖,biau2,,b,iau,2,biau2,門,嬌
龘,biau2,,b,iau,2,biau2,門,嬌
仯,biau2,,b,iau,2,biau2,門,嬌
愀,tshiau2,,tsh,iau,2,tshiau2,出,嬌
眧,tshiau2,,tsh,iau,2,tshiau2,出,嬌
僺,tshiau2,,tsh,iau,2,tshiau2,出,嬌
悄,tshiau2,,tsh,iau,2,tshiau2,出,嬌
曉,hiau2,,h,iau,2,hiau2,喜,嬌
俵,piau3,,p,iau,3,piau3,邊,嬌
裱,piau3,,p,iau,3,piau3,邊,嬌
䞄,piau3,,p,iau,3,piau3,邊,嬌
叫,kiau3,,k,iau,3,kiau3,求,嬌
呌,kiau3,0.01,k,iau,3,kiau3,求,嬌
竅,khiau3,,kh,iau,3,khiau3,去,嬌
徼,khiau3,,kh,iau,3,khiau3,去,嬌
𠿕,khiau3,,kh,iau,3,khiau3,去,嬌
伄,tiau3,,t,iau,3,tiau3,地,嬌
弔,tiau3,0.01,t,iau,3,tiau3,地,嬌
吊,tiau3,,t,iau,3,tiau3,地,嬌
𥾯,tiau3,,t,iau,3,tiau3,地,嬌
釣,tiau3,,t,iau,3,tiau3,地,嬌
窵,tiau3,,t,iau,3,tiau3,地,嬌
瘹,tiau3,,t,iau,3,tiau3,地,嬌
僄,phiau3,,ph,iau,3,phiau3,頗,嬌
𠎼,phiau3,0.01,ph,iau,3,phiau3,頗,嬌
剽,phiau3,,ph,iau,3,phiau3,頗,嬌
嘌,phiau3,,ph,iau,3,phiau3,頗,嬌
勡,phiau3,,ph,iau,3,phiau3,頗,嬌
嫖,phiau3,,ph,iau,3,phiau3,頗,嬌
漂,phiau3,,ph,iau,3,phiau3,頗,嬌
㬓,phiau3,,ph,iau,3,phiau3,頗,嬌
票,phiau3,,ph,iau,3,phiau3,頗,嬌
驃,phiau3,,ph,iau,3,phiau3,頗,嬌
跳,thiau3,,th,iau,3,thiau3,他,嬌
糶,thiau3,,th,iau,3,thiau3,他,嬌
眺,thiau3,,th,iau,3,thiau3,他,嬌
頫,thiau3,,th,iau,3,thiau3,他,嬌
照,tsiau3,,ts,iau,3,tsiau3,曾,嬌
炤,tsiau3,0.01,ts,iau,3,tsiau3,曾,嬌
曌,tsiau3,0.01,ts,iau,3,tsiau3,曾,嬌
瞾,tsiau3,0.01,ts,iau,3,tsiau3,曾,嬌
僬,tsiau3,,ts,iau,3,tsiau3,曾,嬌
詔,tsiau3,,ts,iau,3,tsiau3,曾,嬌
皺,jiau3,,j,iau,3,jiau3,入,嬌
縐,jiau3,,j,iau,3,jiau3,入,嬌
少,siau3,,s,iau,3,siau3,時,嬌
肖,siau3,,s,iau,3,siau3,時,嬌
哨,siau3,,s,iau,3,siau3,時,嬌
笑,siau3,,s,iau,3,siau3,時,嬌
俏,siau3,,s,iau,3,siau3,時,嬌
峭,siau3,,s,iau,3,siau3,時,嬌
誚,siau3,,s,iau,3,siau3,時,嬌
䊥,siau3,,s,iau,3,siau3,時,嬌
要,qiau3,,q,iau,3,iau3,英,嬌
穾,qiau3,,q,iau,3,iau3,英,嬌
㹓,qiau3,,q,iau,3,iau3,英,嬌
笑,tshiau3,,tsh,iau,3,tshiau3,出,嬌
咲,tshiau3,0.01,tsh,iau,3,tshiau3,出,嬌
俏,tshiau3,,tsh,iau,3,tshiau3,出,嬌
鞘,tshiau3,,tsh,iau,3,tshiau3,出,嬌
偢,tshiau3,,tsh,iau,3,tshiau3,出,嬌
愀,tshiau3,,tsh,iau,3,tshiau3,出,嬌
㔅,tshiau3,,tsh,iau,3,tshiau3,出,嬌
嘯,tshiau3,,tsh,iau,3,tshiau3,出,嬌
歗,tshiau3,0.01,tsh,iau,3,tshiau3,出,嬌
𦫢,tshiau3,,tsh,iau,3,tshiau3,出,嬌
僚,liau5,,l,iau,5,liau5,柳,嬌
佬,liau5,0.1,l,iau,5,liau5,柳,嬌
嘹,liau5,,l,iau,5,liau5,柳,嬌
嶛,liau5,,l,iau,5,liau5,柳,嬌
𡻪,liau5,,l,iau,5,liau5,柳,嬌
𡽐,liau5,,l,iau,5,liau5,柳,嬌
寥,liau5,,l,iau,5,liau5,柳,嬌
獠,liau5,,l,iau,5,liau5,柳,嬌
寮,liau5,,l,iau,5,liau5,柳,嬌
屪,liau5,,l,iau,5,liau5,柳,嬌
撩,liau5,,l,iau,5,liau5,柳,嬌
燎,liau5,,l,iau,5,liau5,柳,嬌
憀,liau5,,l,iau,5,liau5,柳,嬌
聊,liau5,,l,iau,5,liau5,柳,嬌
蟟,liau5,,l,iau,5,liau5,柳,嬌
膋,liau5,,l,iau,5,liau5,柳,嬌
蹘,liau5,,l,iau,5,liau5,柳,嬌
𧽽,liau5,,l,iau,5,liau5,柳,嬌
遼,liau5,,l,iau,5,liau5,柳,嬌
䜍,liau5,,l,iau,5,liau5,柳,嬌
繚,liau5,,l,iau,5,liau5,柳,嬌
鷯,liau5,,l,iau,5,liau5,柳,嬌
僑,kiau5,,k,iau,5,kiau5,求,嬌
喬,kiau5,,k,iau,5,kiau5,求,嬌
嶠,kiau5,,k,iau,5,kiau5,求,嬌
橋,kiau5,,k,iau,5,kiau5,求,嬌
鷮,kiau5,,k,iau,5,kiau5,求,嬌
翹,kiau5,,k,iau,5,kiau5,求,嬌
荍,kiau5,,k,iau,5,kiau5,求,嬌
條,tiau5,,t,iau,5,tiau5,地,嬌
鞗,tiau5,,t,iau,5,tiau5,地,嬌
鰷,tiau5,,t,iau,5,tiau5,地,嬌
岧,tiau5,,t,iau,5,tiau5,地,嬌
笤,tiau5,,t,iau,5,tiau5,地,嬌
苕,tiau5,,t,iau,5,tiau5,地,嬌
迢,tiau5,,t,iau,5,tiau5,地,嬌
髫,tiau5,,t,iau,5,tiau5,地,嬌
齠,tiau5,,t,iau,5,tiau5,地,嬌
佻,tiau5,,t,iau,5,tiau5,地,嬌
潮,tiau5,,t,iau,5,tiau5,地,嬌
朝,tiau5,,t,iau,5,tiau5,地,嬌
蜩,tiau5,,t,iau,5,tiau5,地,嬌
調,tiau5,,t,iau,5,tiau5,地,嬌
椆,tiau5,,t,iau,5,tiau5,地,嬌
嫖,phiau5,,ph,iau,5,phiau5,頗,嬌
瓢,phiau5,,ph,iau,5,phiau5,頗,嬌
薸,phiau5,,ph,iau,5,phiau5,頗,嬌
䕯,phiau5,0.01,ph,iau,5,phiau5,頗,嬌
鮡,thiau5,,th,iau,5,thiau5,他,嬌
樵,tsiau5,,ts,iau,5,tsiau5,曾,嬌
瞧,tsiau5,,ts,iau,5,tsiau5,曾,嬌
憔,tsiau5,,ts,iau,5,tsiau5,曾,嬌
顦,tsiau5,,ts,iau,5,tsiau5,曾,嬌
譙,tsiau5,,ts,iau,5,tsiau5,曾,嬌
鷦,tsiau5,,ts,iau,5,tsiau5,曾,嬌
劁,tsiau5,,ts,iau,5,tsiau5,曾,嬌
橈,jiau5,,j,iau,5,jiau5,入,嬌
嬈,jiau5,,j,iau,5,jiau5,入,嬌
澆,jiau5,,j,iau,5,jiau5,入,嬌
蟯,jiau5,,j,iau,5,jiau5,入,嬌
鱙,jiau5,,j,iau,5,jiau5,入,嬌
饒,jiau5,,j,iau,5,jiau5,入,嬌
皺,jiau5,,j,iau,5,jiau5,入,嬌
韶,siau5,,s,iau,5,siau5,時,嬌
佋,siau5,,s,iau,5,siau5,時,嬌
姚,qiau5,,q,iau,5,iau5,英,嬌
佻,qiau5,,q,iau,5,iau5,英,嬌
僥,qiau5,,q,iau,5,iau5,英,嬌
㑾,qiau5,,q,iau,5,iau5,英,嬌
傜,qiau5,,q,iau,5,iau5,英,嬌
徭,qiau5,,q,iau,5,iau5,英,嬌
瑤,qiau5,,q,iau,5,iau5,英,嬌
搖,qiau5,,q,iau,5,iau5,英,嬌
窯,qiau5,,q,iau,5,iau5,英,嬌
窑,qiau5,0.01,q,iau,5,iau5,英,嬌
窰,qiau5,0.01,q,iau,5,iau5,英,嬌
遙,qiau5,,q,iau,5,iau5,英,嬌
謠,qiau5,,q,iau,5,iau5,英,嬌
颻,qiau5,,q,iau,5,iau5,英,嬌
陶,qiau5,,q,iau,5,iau5,英,嬌
嶢,qiau5,,q,iau,5,iau5,英,嬌
䍃,qiau5,,q,iau,5,iau5,英,嬌
描,biau5,,b,iau,5,biau5,門,嬌
貓,biau5,,b,iau,5,biau5,門,嬌
猫,biau5,0.01,b,iau,5,biau5,門,嬌
苗,biau5,,b,iau,5,biau5,門,嬌
堯,giau5,,g,iau,5,giau5,語,嬌
𡊪,giau5,0.01,g,iau,5,giau5,語,嬌
僥,giau5,,g,iau,5,giau5,語,嬌
嶢,giau5,,g,iau,5,giau5,語,嬌
蕘,giau5,,g,iau,5,giau5,語,嬌
嫐,hiau5,,h,iau,5,hiau5,喜,嬌
料,liau7,,l,iau,7,liau7,柳,嬌
廖,liau7,,l,iau,7,liau7,柳,嬌
療,liau7,,l,iau,7,liau7,柳,嬌
燎,liau7,,l,iau,7,liau7,柳,嬌
炓,liau7,,l,iau,7,liau7,柳,嬌
轎,kiau7,,k,iau,7,kiau7,求,嬌
